"id","CO","NO","NO2","NOX","O3","PM10","PM2.5","SO2"
"UIZ482011",1.51481481481481,45.7592592592593,45.5925925925926,91.2962962962963,20.3271604938272,68.4478527607362,35.3006134969325,7.38271604938272
"UIZ492011",1.89156626506024,41.6114649681529,52.7515923566879,93.8343949044586,33.8132530120482,90.1585365853659,46.3353658536585,11.421686746988
"UIZ502011",1.48848484848485,35,42.8433734939759,77.5963855421687,25.566265060241,81.7012195121951,40.2378048780488,7.96987951807229
"UIZ512011",1.05089820359281,25.8095238095238,29.9404761904762,55.6607142857143,20.4761904761905,51.6121212121212,22.0969696969697,4.47619047619048
"UIZ522011",1.22574850299401,30.1585365853659,36.6829268292683,66.5182926829268,25.5178571428571,75.0833333333333,40.7202380952381,6.02976190476191
"UIZ532011",1.325,26.2916666666667,39.1666666666667,65.4583333333333,19.5,66.5,38.5,5.79166666666667
"XAL282011",0.644375,26.2215189873418,24.6392405063291,50.9620253164557,20.2893081761006,39.1,9.2,3.15625
"XAL292011",0.802994011976048,33.8282208588957,23.1411042944785,57.079754601227,18.566265060241,51.2088607594937,17.6772151898734,5.11377245508982
"XAL302011",0.898192771084337,30.8170731707317,30.1707317073171,60.9634146341463,26.8969696969697,60.9506172839506,26.4876543209877,5.9320987654321
"XAL312011",0.479375,19.4409937888199,19.1987577639752,38.527950310559,25.0679012345679,38.6603773584906,14.0943396226415,3.26219512195122
"XAL322011",0.834782608695652,30.26875,29.43125,59.69375,28.4320987654321,58.4047619047619,23.3452380952381,6.58024691358025
"XAL332011",0.588888888888889,25.9753086419753,23.6234567901235,49.641975308642,26.8260869565217,52.0892857142857,18.9702380952381,5.17901234567901
"XAL342011",0.659880239520958,23.6347305389222,24.0718562874251,47.7305389221557,25.0060606060606,44.3532934131737,17.2215568862275,3.63855421686747
"XAL352011",0.563125,22.1,20.83125,42.90625,21.4140127388535,34.1656441717791,15.3312883435583,3.48101265822785
"XAL362011",0.657142857142857,26.3353293413174,28.0119760479042,54.3353293413174,31.7951807228916,54.8095238095238,25.1071428571429,3.22754491017964
"XAL372011",0.632142857142857,29.2559523809524,25.1607142857143,54.4345238095238,29.1566265060241,53.0535714285714,22.672619047619,4.9940119760479
"XAL382011",0.285365853658537,16.7761194029851,17.455223880597,34.3283582089552,25.5393939393939,35.230303030303,13.4242424242424,3.14723926380368
"XAL392011",0.723270440251572,36.0443037974684,27.5443037974684,63.5696202531646,29.4683544303797,61.210843373494,24.0240963855422,6.20754716981132
"XAL402011",0.437724550898204,21.6167664670659,22.0059880239521,43.5808383233533,29.6787878787879,44.3395061728395,19.2654320987654,5.24096385542169
"XAL412011",0.880254777070064,38.8064516129032,28.6129032258065,67.3806451612903,22.7741935483871,49.5490196078431,25.7450980392157,5.24358974358974
"XAL422011",0.805454545454545,45.3795180722892,28.2349397590361,73.6807228915663,26.0731707317073,59.8231707317073,21.7134146341463,11.1333333333333
"XAL432011",1.19693251533742,65.8957055214724,37.6503067484663,103.58282208589,24.1717791411043,82.0121951219512,31.6219512195122,10.4817073170732
